train_input_1,train_input_2,train_output_1
[477 301 -603 402 -227 844 -193 716 414 -509 -629 -731 -749 530 981 328 -135 107 -331 -74 976 -644 644 691 -488 -560 905 937 -738 -161 -857 -849 -404 -414 -575 -699 -456 -83 -824 -430 673 332 -106 -347 690 300],[477 301 -603 402 -227 844 -193 716 414 -509 -629 -731 -749 530 981 328 -135 107 -331 -74 976 -644 644 691 -488 -560 905 937 -738 -161 -857 -849 -404 -414 -575 -699 -456 -83 -824 -430 673 332 -106 -347 690 300],false
[-981 -281 -114 -759 -673 492 -730 -870 -669 -925 -972 831 -257 -643 -627 21 -608 173 -188 282 -690 -56 -739 -315 978 486 880 -516 762 -170 765 385 -290 -649 438 -332 215 204 -779 16 490 -291 339 -172 818 446 -836 -604 -749],[-981 -281 -114 -759 -673 492 -730 -870 -669 -925 -972 831 -257 -643 -627 21 -608 173 -188 282 -690 -56 -739 -315 978 486 880 -516 762 -170 765 385 -290 -649 438 -332 215 204 -779 16 490 -291 339 -172 818 446 -836 -604 -749],false
[-492 184 -43 -487 175 -509 252 -897 -931 -251 100 269 98 -498 793 -693 -67 -764],[-492 184 -43 -487 175 -509 252 -897 -931 -251 100 269 98 -498 793 -693 -67 -764],false
[-91 300 867 630 594 -843 -997 -93 -204 -785 -957 -457 -201 -518 893 769 257 477 -84 -340 -554 -614 -484 -832 192 -413 -686 895 93 -140 658 573],[-91 300 867 630 594 -843 -997 -93 -204 -785 -957 -457 -201 -518 893 769 257 477 -84 -340 -554 -614 -484 -832 192 -413 -686 895 93 -140 658 573],false
[-752 -578 308 -685 -366 -206 963 -44 518 -470 374 609 373 464 810 411 564 -48 -861 728 -548 -332 233 -362 -769 207 978],[-752 -578 308 -685 -366 -206 963 -44 518 -470 374 609 373 464 810 411 564 -48 -861 728 -548 -332 233 -362 -769 207 978],false
[940 -68 -330 -73 -241 -773 -697 386 -445 390 697 79 -690 -237 -365 -406 -8 80 673 -645 135 -901 30 488 395 798 645 -669 -926 63],[940 -68 -330 -73 -241 -773 -697 386 -445 390 697 79 -690 -237 -365 -406 -8 80 673 -645 135 -901 30 488 395 798 645 -669 -926 63],false
[-68 100 803 -299 -30 149 663 713 864 -232 -389 -8 96 817 -882 -15 -154 -979 -917 632 -807 572 684 608 -984 -257 254 -268 266 -252 -503 -38 -88 637 671 616 -378 -246 840 549 -114 523 989],[-68 100 803 -299 -30 149 663 713 864 -232 -389 -8 96 817 -882 -15 -154 -979 -917 632 -807 572 684 608 -984 -257 254 -268 266 -252 -503 -38 -88 637 671 616 -378 -246 840 549 -114 523 989],false
[-619 -780 -382 -459 776 717],[-619 -780 -382 -459 776 717],false
[605 -840 -448 407 643 287 86 -413 -525 866 -132 -717 484 -461 -125 107 -343 -930 400 668 111 423 209 -578 758 -646 -660],[605 -840 -448 407 643 287 86 -413 -525 866 -132 -717 484 -461 -125 107 -343 -930 400 668 111 423 209 -578 758 -646 -660],false
[409 766 511],[409 766 511],false
[26 258 -11 12 -930 -41 -159 722 841 -213 396 -763 -976 -748 470 948 -291 -378 563 -339 298 725 553 -833],[26 258 -11 12 -930 -41 -159 722 841 -213 396 -763 -976 -748 470 948 -291 -378 563 -339 298 725 553 -833],false
[132 776 -777 694 -866 304 -303 654 28 -809 -679 -849 776 -897 283 149 283 318 848 -40 588 989 -920 -355 227 386 825 -5 865 -453 384 508 241 407 748 -332 848],[132 776 -777 694 -866 304 -303 654 28 -809 -679 -849 776 -897 283 149 283 318 848 -40 588 989 -920 -355 227 386 825 -5 865 -453 384 508 241 407 748 -332 848],false
[971 857 23 -746 -176 744],[971 857 23 -746 -176 744],false
[710 -230 642 -444 175 10 -59 -45 -545 275 -589 185 964 381 -4 981 -930 -769],[710 -230 642 -444 175 10 -59 -45 -545 275 -589 185 964 381 -4 981 -930 -769],false
[-300 -397 920 -881 -319 -601 693 818 739 -123 853 -174 432 -270 -541 288 560 680 -903 368 -981 402 -638 207 389 20 246 -116 -42],[-300 -397 920 -881 -319 -601 693 818 739 -123 853 -174 432 -270 -541 288 560 680 -903 368 -981 402 -638 207 389 20 246 -116 -42],false
[-793 571 -494 442 -300 933 -768 923 113 546 567 857 -229 931 -537 840 354 -948 345 -815 440 533 218 -899 894 -353 -139 -371 -216 643 909 9 694 573 483 184 -298 425 139 -224],[-793 571 -494 442 -300 933 -768 923 113 546 567 857 -229 931 -537 840 354 -948 345 -815 440 533 218 -899 894 -353 -139 -371 -216 643 909 9 694 573 483 184 -298 425 139 -224],false
[380 888 -741 499 -78 -56 557 -137 -71 179 138 -630 -26 -449 -6 -828 899 810 557 -568 -421 870 33 -481 -471 -576 779 22 -971 -815 490 -939 67 525 -663 971 -530],[380 888 -741 499 -78 -56 557 -137 -71 179 138 -630 -26 -449 -6 -828 899 810 557 -568 -421 870 33 -481 -471 -576 779 22 -971 -815 490 -939 67 525 -663 971 -530],false
[-424 -678 -118 -888 722],[-424 -678 -118 -888 722],false
[-66],[-66],true
[-627 -698 -985 781 216 -625 -790 191 887 176 34 -953 -281 541 48],[48 541 -281 -953 34 176 887 191 -790 -625 216 781 -985 -698 352],false
[763 700 -645 427 48 -901 -103 -772 866 12 915 -413 -61 734 -618 590 -25 -785 983 -673 -520 575 -167 -103 -98 164 -40 668 -173 318 11 -769 -264 -313 541 783 -185 -972 549 929 161 -654 146 925 139],[139 925 146 -654 161 929 549 -972 -185 783 541 -313 -264 -769 651 318 -173 668 -40 164 -98 -300 -167 575 -520 -673 983 -785 -25 590 -618 -62 -61 -413 915 12 866 -772 -103 -901 48 427 -645 700 763],false
[-405 -546 -340 -791 -267 303 353 155 757 -462 -734 61 967 66 976 -238 -970 838 756 381 882 -696 -921 932 -320 -930 -966 917 430 699 179 765 404 809 -369 -354 -548 916 -47 477 175 793 351 35 -529 297 769 -690 162],[162 -690 769 894 -529 35 351 793 175 477 -47 916 -548 -354 -369 809 404 765 179 699 430 917 -966 -930 -320 932 -921 -696 882 381 756 838 -970 -238 976 66 967 61 -734 -462 757 155 353 303 -267 -791 -340 -546 -405],false
[-338 415 616 -414 63],[63 -414 294 415 -338],false
[-161 -371 985 -521 -812 -66 179 548 -342 502 -841 -787 -658 -245 416],[-691 -245 -658 -787 -841 502 -975 548 179 -66 -812 -521 985 -371 -161],false
[-737 164 -199 595 633 51 -660 -673 -673 -416 391 -889 64 939 278 -885 -250 971 -454 -667 508 -813 983 612 -817 6 865 816 35 -556 335 -412 -895],[-895 -412 335 -665 35 816 865 6 -817 612 983 -813 508 -667 -454 971 -250 -885 278 939 64 -889 391 -820 593 -673 -660 51 633 595 -199 164 -737],false
[428 -692 -998 985],[-922 -438 -692 428],false
[-312 259 -675 649 806 850 -590 -966 756 -892 -566 -487 -440 -506 224 -866 -811 304 -697 -712 836 89 -204 -57 686 37 587 -688],[-688 587 37 686 -57 -204 89 836 -712 -697 304 541 -866 224 -506 -440 -487 -566 -892 756 -966 -590 850 806 649 -675 259 -312],false
[-327 -175 -2 -16 -898 -754 26 313 823 -739 671 -378 -781 -439 -927 -397 321 -568 -568 -527 959 972 925 -329 -804 -926 340 419 497 891 745 -593 -737 -887 2 717 351 -402 590 -447 -798 933 -968 335 -531 538 -391 -208 981],[981 -208 -391 538 -531 335 -966 933 -798 -447 590 -402 351 717 2 -887 -737 -593 745 891 497 419 340 -926 -804 -329 925 972 959 -527 -568 -568 321 -397 -927 -439 -781 -378 671 -739 823 313 26 -754 -898 -16 -2 -175 -327],false
[691 -504 977 199 -793 -343 567 512 604 800 506 822 249 -146 -657 -192 969 515 -233 197 434],[-995 197 -233 515 969 -192 -657 -146 249 822 506 800 604 512 567 -343 66 199 -756 -504 691],false
[-569 46 782 333 15 -633 -677 -658 -427 -951 31 -139 -307 911 978 -35 329 638 100 -242 -484 444 251 863 -658 342 -965 474 584 -51 -683 -7 404 -263],[-263 407 -7 -683 -51 584 -552 -965 887 -658 863 251 444 -484 -242 100 638 329 -35 978 911 -307 -139 31 -951 -427 -658 -677 -633 15 333 782 46 -569],false
[488 -607 554 957 5 -821 918 -860 -613 236 355 675 827 -644 186 849 -443 324 893 934 -287 80 317 -511 -626 580 -167 -576 -468 -216 -160 -205 -382],[-382 -205 -160 -216 -468 -576 859 580 -626 -511 317 80 -287 934 893 324 -443 849 186 -644 827 675 355 236 -613 -860 918 -821 5 957 554 -607 488],false
[229 755 -726 870 -695 369 748 424 584 -309 736 -757 -743 862 894 605 -911 390 -608 478 -608 -11 -42 403 359 433 -127 943 691 -358 -848 -341 657 -72 -113 -726 -391 -447 -115 335 178 232 -176 875 -727 890],[890 -727 875 -176 232 178 335 -115 -447 94 -726 -113 -72 657 -341 -848 -358 691 943 -127 433 359 403 -42 -11 -608 478 -608 390 771 605 894 862 -743 -757 736 -309 584 424 748 369 -695 870 -726 755 229],false
[170 -86 248 -570 531 -908 -723 -337 -720 -165 -11 -806 301 -275 515 -338 -163 -349 919 524 -858 -811 -484 -544 608 -899 710],[710 -899 608 -544 -484 -811 -858 524 919 -349 -163 -338 168 -275 301 -806 5 -165 -889 -337 -723 -908 531 -570 248 -86 170],false
[-933 667 -720 357 -530 183 -135 693 -604 -464 -788 -686 -263 -524 -746 -60 94 291 77 647 -81 31 564 0 -950 111 559 347 -95 -917 -180 835 721 -741 377 -675 -199 -590 -437 -190],[-190 -437 -590 -88 -675 377 -741 721 835 -180 -917 -95 347 559 111 -950 0 564 31 -81 647 514 291 94 -60 -746 544 -263 -686 -788 -464 384 693 -135 183 -530 357 -720 667 -933],false
[-179 299 -773 -367 554 879 326 -963 246 683 512 729 -547 -876 662 77 600 -92 -798 -28 327 231 -460 -674 -490 -919 -69],[-69 -919 -490 -674 -460 231 -848 -669 -798 -92 809 -791 662 -876 -547 729 512 683 246 -963 326 879 554 -367 -773 299 -179],false
[-488 756 595 -757 -9 -617 -913 -795 -894 -480 80 -938],[-938 -302 -480 -894 -591 -913 -617 -9 -757 595 756 -488],false
[546 -323 -945 642 -60 694 322 -760 -294 -80 857 -497 357 715 786 -903 -73 -356 895 898 -285 -679 -616 563 -709 202 -449 -309 -214 720 -42 648 -240 -643 -828 -166 -676 -934 967 10],[10 967 -934 -676 -166 784 -643 -240 648 -42 720 -214 -309 -449 202 -709 563 -616 728 -285 898 895 -356 -73 -903 786 715 357 -497 857 -80 -294 -760 322 694 -60 642 -127 -372 546],false
[-55 -572 45 620 -326],[-326 -826 -87 -572 246],false
[508 713 619 -520 -775 487 131 -912 -211 629 -80],[-341 -377 -192 -912 131 713 -775 -520 619 713 993],false
[-611 -478 823 261 -779 -363 -810 372 -353 -689 -196 -695 -159 -457 648 39 832 667 -887 -597 -413 10 172 511 152 -248 815 800 164 -611 -262 48 208 505 -193 -761 130 -936 912 914 -529 -916 -626 908 -268 -598 -699 675 -989],[-989 675 -699 -598 -268 908 -626 -916 -529 914 912 -936 35 -761 -193 505 208 48 -262 -611 164 800 815 -248 152 511 172 10 -413 -597 -887 667 832 39 648 -618 -159 -695 -196 -689 -353 372 -810 -363 -779 261 823 -478 -608],false
[898 -141 304 -329 -365 -151 135 61 332 710 -228 675 -663 396 -968 -56 -744 405 -809 587 38 -467 -171 -957 -316 -338 -445 729 -322 636 -882 283 -485 -151 603 333 -33 -811 723 -458],[-458 723 -811 -33 333 603 -151 -485 283 -882 636 -322 729 -445 -338 -316 -957 -171 -467 38 587 -809 405 -744 -56 -968 396 -663 675 -688 -207 332 61 135 -151 -365 -329 304 -141 898],false
[895 -196 -695 -625 403 584 -231 871 -992 -510 -476 629 -564 722 -829 774 436 -651 75 402 -507 488 904 742 -404 200 -45],[-45 -764 -404 750 904 488 -507 130 75 -651 436 774 -829 949 -564 629 -476 -510 -992 871 -231 584 403 -625 -695 -196 895],false
[-17 581 -881 134 -713 325 50 306 117 -198 472],[472 -198 -10 306 50 -454 -713 134 -881 -963 -17],false
[-651 809 512 -207 -976 640 466 715 -46 183 -444 239 421 -455 -986 -208 -16 -682],[-682 -16 -208 491 -455 421 239 -444 183 -46 715 466 640 -976 -207 -784 809 -651],false
[-819 814 999 -302 -487 -150 182 161 973 -56 -741 148 869 555 -826 -929 333 774 490 -566 937 569 140 211],[211 140 569 257 -566 -909 774 333 -929 -826 555 869 148 -741 -56 973 161 182 -150 -487 -302 999 -244 -819],false
[773 -595 663 -969 -361 -182 -321 763 53 -716 -927 457 -711 528 -850 136 -916 597 999 -493 -390 -752 909 945 -484 -664 -577 -700 -60 -198 400 657 -257 954 -111 -189],[152 -111 954 -257 657 400 -198 -60 -700 -577 -664 -484 945 909 -529 -390 -493 999 597 -916 136 -850 528 -711 457 -927 -716 53 763 -321 -182 -361 -969 -337 -835 773],false
[-874 176 -429 -256 42 670 877 406 299 751 -938 963 -472 -969 715 296 -217 48 707 484 -802 621],[621 -802 484 707 48 -252 296 715 -969 -472 963 -938 751 299 406 877 670 42 -256 -429 176 -874],false
[125],[-846],false
[-394 -862 285 832 -163 99 -686 -362 -614 966 -67 -66 290 108 -232 -261 389 85 965 -224 -21 850 985 -972 639 -494 -333 -236],[230 -333 -494 639 -972 985 850 -21 -224 965 85 389 -261 -232 -889 290 -66 -67 966 -614 -362 -686 99 -163 832 285 -862 -394],false
[-569 187 723 -823 -431 482 -152],[-152 -565 -431 -823 644 -488 -569],false
[304 403 75 838 -180 316 94 954 446 -675 96 993 975 237 40 -994 450 -269 -115 365 -84 -800 -83 -799 11],[11 -799 702 -800 -84 365 193 -269 450 -994 40 -891 975 993 96 -525 446 954 94 316 -180 838 75 403 304],false
[-779 -319 -147 -474 404 85 -647 -823 -730 531 495 -81 213 -354 914 -295 -242 347 -919 983 342 584 756 -741 -120 800 620 480 38 533 520 613 280 172],[172 280 613 520 533 38 480 620 800 -120 -741 756 776 342 983 -919 347 -242 -295 914 -354 213 -81 495 531 -730 -823 -647 85 404 -474 -147 -319 -779],false
[23 880 -770 -273 -643 -647 559 479 985 455 -391 380 230 69 774 173 556 974 -651 -820 -555 -206 214 -591 -42],[-965 -591 214 -206 -555 -820 -651 974 556 173 774 -650 230 380 -391 455 985 479 559 871 -643 -273 -770 880 23],false
[-806 878 857 -587 450 -423 246 286 249 -54 -45 -348 -783 -985 930 -271 -696 -594 890 -759 -867 972 -663 -384 524 -825 -146 -325 -834 710 -516],[-516 710 -834 -325 -146 -825 524 -384 -663 972 -867 -759 890 -594 -696 -271 930 -985 -783 -348 -45 -54 249 286 246 -423 450 -955 857 878 -806],false
[966 881 775 978 161],[-228 978 775 -486 840],false
[122],[378],false
[-946 234 -277 -602 -200 -249 -993 828 -263 -887 -895 445 40 -674 569 348 -390 -970 -320],[-320 -970 649 348 569 -674 730 445 -895 -887 -263 828 -993 -249 -200 -602 -277 -167 -946],false
[326 778 -337 -824 896 123 -862 193 -411 -124 256 -993 597 -513],[-513 539 -993 438 -124 -684 193 -862 123 896 -824 -337 778 326],false
[-993 -689 -570 -663 -678 729 -770 486 -214 -210 958 -269 558 769 441 352 -533 351 -646 -527 299 -530 827 519],[519 827 -530 299 -527 -646 351 -533 352 441 -297 92 -269 958 -210 11 486 -770 729 -678 -276 -570 -689 -993],false
[-752 -290 -942 120 -694 -530 -644 230 -985 258 -592 -721 -877 348 -227 -530 -195 192 -654 201 397 498 444 -747 193 680 45 -407 -736 -76 -232 -818 152 810 -176 119 835 850 -802 935],[-287 -802 -114 835 119 -176 810 152 -818 -232 -76 -736 -407 45 680 193 -747 444 498 397 201 -654 192 -195 -530 592 348 -877 -721 -592 258 -985 789 -644 -530 -694 120 -942 -290 -752],false
[361 243 56 512 -658 188 724 965 -483 52 164 -234 924],[924 -158 164 52 -483 965 724 188 -658 512 56 243 361],false
[-186 -311 493 -151 801 571 -46 458 -4 -446 781 139 -182 428 861 -164 747 860 -802 -740 -82 -754 -614 -428 -660 -749 305 701 937 -18 990 -372 -372 301 806 249 -538 -408 664 247 434 -597 874 934 295 -105 -267 -511],[-511 -267 -105 295 934 874 -597 434 247 664 -408 -538 249 806 301 -372 -372 990 -18 937 701 305 -749 -660 -428 -614 -754 -82 849 -802 860 -847 -164 861 428 -182 139 781 -446 -4 458 -46 571 801 -151 493 -311 883],false
[-828 937 742 -856 517 -220 765 -261 375 -970 799 107 487 642 844],[844 -806 487 107 799 -970 375 -261 765 -220 517 -856 742 937 -828],false
[-545 28 168 -91 205 -22 -683 537 -571 -443 -512],[-512 -751 -571 537 -683 736 205 -91 168 28 -545],false
[399 -596 -930 659 345 -464 -889 186 -700 477 -335 -295 -803 218 -817 87 640 -639 407 93 219 -850 -370 -516 492 536 346 -983],[-983 346 536 492 -516 -370 -850 219 93 407 -639 640 87 -817 218 -360 -295 -335 477 -700 186 -889 -464 345 659 -930 -596 399],false
[809 196 734 -225 -128 -893 -547 -440 -39 87 -600 -394],[348 -179 226 -39 -440 -547 -333 -128 -225 734 196 735],false
[-758 471 15 -186 -205 -644 -683 965 -529 909 -144 840 -289 -127 570 -321 -652 122 -639 -217 -303 -748 553 -343 -383 684 -896 309 -552 788 -387 179 354 -220 405 -392 -693 -379 373 13 202 996 -679 629 646 -117],[-117 646 864 -679 -931 202 13 373 -379 -693 -392 405 -220 354 179 -387 788 -552 309 -896 684 -383 -343 553 -748 -303 -217 -639 122 -652 -321 570 -127 -289 840 -144 909 -529 965 -683 -644 -205 -186 15 471 -758],false
[-709 -307 186 453 -479 -786 -468 -496 -734 779 -324 438 668 -310 591 157 -501 -488 -45 -145 -947 -861 -5 461],[461 -5 -380 -947 -145 -45 -488 -501 157 591 -310 668 -606 -324 779 -734 -496 -468 -715 -479 -998 186 -307 -709],false
[412 41 -325 600 859 -189 -819 -872 -528 745 159 -662 -382],[-382 614 159 745 -528 -872 -819 -189 859 600 -325 41 412],false
[-463 -916 880 329 -435 111 479 -280 686 -777 277 234 418 -417 -111 -262 42 895 -227 -118 206 816 -161 560 846 -193],[-193 846 329 -161 816 206 -118 -227 895 42 -262 -111 -817 418 234 277 -777 686 -280 479 111 -435 -518 880 -916 -463],false
[80 -558],[-558 -198],false
[587 922 -555 -700 88 945 240 -332 728 -896 -594 -640 531 307 592 -357 661 -986 -214],[-214 -986 661 -357 592 -937 531 -640 986 -896 728 -332 240 -848 88 -700 -601 922 587],false
[-71 -292 -433 104 -822 -149 293 879 438 36 -74 479],[-258 -74 36 438 879 293 -149 -822 104 -433 -292 -71],false
[-7 -51 -553 694 -234 -715 822 -37 -298 -148 -341 -518 869 792 817 -159 918 559 -407 849 855 -740 -644],[-644 813 855 849 -407 559 918 -159 817 792 869 -518 -69 -148 -298 -37 822 -715 -234 694 -553 -51 -7],false
[-824 706 123 -672 563 -74 -44 -648 202 137 -796 -749 -498 -329 865 886 183 -696 -446 682 39 -247 454 -952 512 10 -114 35 413 82 380 -723],[-723 380 82 413 35 -114 10 512 -952 454 -247 39 682 -446 -696 183 886 865 -329 -498 -749 -796 137 202 -612 -44 -74 -372 -672 525 706 -824],false
[957 569 449 328 -58 37 686 728 671 717 982 -898 -327 -164 -491 219 193],[193 219 -491 -164 658 -898 982 717 671 728 686 37 -58 328 449 569 957],false
[13 993 -418 588 995 627 529 318 -771 -86 277 -729 141 -436 -289 -66 944 -350 -189 261 -634 873 -223 -395 792 443 546 -148 -572 414 66 -88 538 -164 -45 -375 153 -396],[-396 153 -375 -45 -164 538 -88 -927 414 -572 -148 -763 443 792 -395 -223 873 -634 -785 911 -350 944 -66 -289 -436 790 -729 277 -86 -771 318 529 627 995 588 -418 993 13],false
[-812 -397 36 -525 -682 679 -711 -843 -135 -27 518 975 -16 -698 -535 588],[588 -535 -698 -16 975 518 -27 -135 102 -711 679 -682 -525 36 -397 -812],false
[849 69 -907 -82 619 -868 -187 772 647 221 -471 -109 899 826 423 320 485 627 -67 -850 -959 -419 -947 181 548 499 253 -99 -907 -475 564 540 739 169 -229 696 -534 245 538 295 -226 -478 373 61 -185 146 -339 839],[839 -339 146 -185 61 373 -478 -226 295 538 245 -534 696 -229 169 739 540 564 -475 -907 -99 253 499 548 181 -612 -419 922 -850 -67 627 485 320 423 826 899 -109 -471 221 647 772 -187 -868 619 -82 -907 69 849],false
[500 886 854 -54 -264 314 -902 727 -605 428 717 641 71 285 -498 802 297 -845 33 453 520 503 -350 -233 -749 -20],[-20 -749 -233 -350 503 520 453 33 -845 297 802 -498 285 -719 641 717 428 -605 727 -902 314 48 -54 854 -425 39],false
[167 -435 381 676],[-613 381 -435 167],false
[-281 -612 -830 -57 692 -343 689 -263 796 -392 -149 139 463 -558 623 314 650 -321 509 -506 -26 110 361 334],[334 361 110 -26 -506 509 -321 650 679 623 -558 463 139 -163 -392 796 -263 689 -343 692 -57 -830 -612 -40],false
[-496 -266 -213 697 358 926 -41 -45 -280 499 -793 -793 386 255 -622 -218 378 102 441 -77 523 -28 321 -221 -24 196 -321 -789 -327 -824 -581 -23 -685 -293 611 -956 880 15 996 -225 -288 -277 -60 -392 -317 -977],[-977 -317 -392 -60 -277 -288 -225 996 15 880 -956 611 -293 -685 -23 -581 -824 -327 -789 -321 196 -24 -221 321 -28 523 -77 441 102 378 -218 -622 255 386 -793 -793 499 -280 -45 -41 926 -509 697 -213 264 -496],false
[542 -890 -419 81 -874 253 -852 -852 190 -783 472 -789 200 415 674 707 -721 -915 93 497 -451 609 -933 109 -35 -236 851],[851 -236 963 109 -933 609 -451 497 93 -915 57 707 223 415 200 -789 825 -783 190 -852 -852 253 -874 81 -419 -890 542],false
[-757 -797 236 -569 -856 946 228 845 980 125 255 -934 23 900 -433 -755 -974 677 -193 680 428 593 362 -218 159 -653 -631 -728 846 -843 -558 -432 -463 -181 54],[54 -181 -463 -432 551 -843 846 -728 -631 -653 159 -218 362 593 428 680 -193 677 -974 -755 -433 900 23 -934 255 125 980 845 228 946 -856 -569 927 -797 -757],false
[-405 246 -820 -875 797 468 507 -394 -8 -451 377 -699 358 895 803 273 -111 -627 190 -975 -599 -60 132 -398 -619],[-619 -398 132 -60 -599 -975 442 -627 -111 273 803 895 358 -699 393 -451 -8 -394 507 468 992 -875 -820 246 -405],false
[-495 -631 -848 -881 900 589 -387 -406 -231 -109 -52 -21 -919 -701 -209],[-209 -701 -919 -21 -52 -109 -231 -406 -387 589 900 215 -848 -631 -495],false
[-805 580 414 276 -606 581 397 413 -122 -132 522 859 -573 138 -991 -196 289 153 96 -850 -852 592 -300 345 -567 -633 -363 -574 -777 393 203 436 106],[106 436 203 393 -777 -574 -363 -633 907 345 -300 592 -852 -850 853 153 859 -196 -991 138 -573 859 522 -132 -122 413 397 581 -606 276 414 60 -805],false
[235 951],[951 -354],false
[-233 121 -5 1000],[1000 -5 121 970],false
[-750 688 752 -853 -634 995 -371 -137 168 46 -214 149 616 -104 -627 -906 600 -768 912 -340 237 946 453 24 701 -232 -802 834 -569 -637],[-637 -569 834 -802 -232 701 24 453 946 237 -340 912 -189 600 -906 -627 -536 616 149 -214 46 168 -137 -371 995 -634 -853 752 688 -750],false
